10.000000 1.999999
20.000000 1.999998
30.000000 1.999996
40.000000 1.999995
50.000000 1.999994
60.000000 1.999992
70.000000 1.999991
80.000000 1.999989
90.000000 1.999988
100.000000 1.999986
100.000000 1.999986
200.000000 1.999969
300.000000 1.999949
400.000000 1.999929
500.000000 1.999908
600.000000 1.999887
700.000000 1.999867
800.000000 1.999847
900.000000 1.999828
1000.000000 1.999810
1100.000000 1.999792
1200.000000 1.999774
1300.000000 1.999757
1400.000000 1.999741
1500.000000 1.999725
1600.000000 1.999710
1700.000000 1.999695
1800.000000 1.999680
1900.000000 1.999666
2000.000000 1.999653
2100.000000 1.999639
2200.000000 1.999626
2300.000000 1.999614
2400.000000 1.999601
2500.000000 1.999589
2600.000000 1.999577
2700.000000 1.999565
2800.000000 1.999553
2900.000000 1.999542
3000.000000 1.999531
3100.000000 1.999520
3200.000000 1.999509
3300.000000 1.999498
3400.000000 1.999487
3500.000000 1.999477
3600.000000 1.999466
3700.000000 1.999456
3800.000000 1.999446
3900.000000 1.999435
4000.000000 1.999425
4100.000000 1.999415
4200.000000 1.999405
4300.000000 1.999395
4400.000000 1.999385
4500.000000 1.999375
4600.000000 1.999365
4700.000000 1.999355
4800.000000 1.999345
4900.000000 1.999335
5000.000000 1.999326
5100.000000 1.999316
5200.000000 1.999306
5300.000000 1.999296
